IDENTIFICADOR;CARGO;PERCENT_PRI;DISTANCE_KM
25;87;0,80851;1113,01
25;88;0,80851;1113,01
25;89;0,80851;1113,01
25;90;0,80851;1113,01
25;91;0,80851;1113,01
25;92;0,04255;3150,46
25;93;0,04255;3150,46
25;103;0,34043;297,44
25;104;0,34043;297,44
25;107;0,82979;2499,45
25;108;0,82979;2499,45
25;109;0,82979;2499,45
25;110;0,82979;2499,45
25;111;0,82979;2499,45
25;112;0,82979;2499,45
25;113;0,82979;2499,45
25;114;0,82979;2499,45
25;115;0,82979;2499,45
25;116;0,82979;2499,45
25;117;0,82979;2499,45
25;118;0,82979;2499,45
25;119;0,82979;2499,45
25;120;0,82979;2499,45
25;121;0,82979;2499,45
25;122;0,82979;2499,45
25;123;0,82979;2499,45
25;124;0,82979;2499,45
25;125;0,82979;2499,45
25;126;0,82979;2499,45
25;127;0,82979;2499,45
25;128;0,82979;2499,45
25;129;0,82979;2499,45
25;130;0,82979;2499,45
25;131;0,82979;2499,45
25;132;0,82979;2499,45
25;133;0,82979;2499,45
25;134;0,82979;2499,45
25;135;0,82979;2499,45
26;1;0,89362;239,13
26;2;0,89362;239,13
26;3;0,89362;239,13
26;4;0,89362;239,13
26;5;0,89362;239,13
26;6;0,89362;239,13
26;7;0,89362;239,13
26;8;0,89362;239,13
26;9;0,89362;239,13
26;10;0,89362;239,13
26;11;0,89362;239,13
26;12;0,89362;239,13
26;13;0,89362;239,13
26;14;0,89362;239,13
26;15;0,89362;239,13
26;16;0,89362;239,13
26;17;0,89362;239,13
26;18;0,89362;239,13
26;19;0,89362;239,13
26;20;0,89362;239,13
26;21;0,89362;239,13
26;22;0,89362;239,13
26;23;0,89362;239,13
26;24;0,89362;239,13
26;25;0,89362;239,13
26;26;0,89362;239,13
26;27;0,89362;239,13
26;28;0,89362;239,13
26;29;0,89362;239,13
26;30;0,89362;239,13
26;55;0,08511;0,0
26;56;0,08511;0,0
26;57;0,08511;0,0
26;58;0,08511;0,0
26;59;0,08511;0,0
26;60;0,08511;0,0
26;61;0,08511;0,0
26;62;0,08511;0,0
26;63;0,08511;0,0
26;64;0,08511;0,0
26;65;0,08511;0,0
26;66;0,08511;0,0
26;67;0,08511;0,0
26;68;0,08511;0,0
26;69;0,08511;0,0
26;70;0,08511;0,0
26;71;0,08511;0,0
26;72;0,08511;0,0
26;73;0,08511;0,0
26;74;0,08511;0,0
26;75;0,08511;0,0
26;76;0,08511;0,0
26;77;0,08511;0,0
26;78;0,08511;0,0
26;79;0,08511;0,0
26;80;0,08511;0,0
26;81;0,08511;0,0
26;82;0,08511;0,0
26;83;0,08511;0,0
26;84;0,08511;0,0
26;85;0,08511;0,0
26;86;0,08511;0,0
26;87;0,08511;0,0
26;88;0,08511;0,0
26;89;0,08511;0,0
26;90;0,08511;0,0
26;91;0,08511;0,0
26;92;0,87234;3562,54
26;93;0,87234;3562,54
26;103;0,23404;1110,21
26;104;0,23404;1110,21
26;107;0,53191;3386,22
26;108;0,53191;3386,22
26;109;0,53191;3386,22
26;110;0,53191;3386,22
26;111;0,53191;3386,22
26;112;0,53191;3386,22
26;113;0,53191;3386,22
26;114;0,53191;3386,22
26;115;0,53191;3386,22
26;116;0,53191;3386,22
26;117;0,53191;3386,22
26;118;0,53191;3386,22
26;119;0,53191;3386,22
26;120;0,53191;3386,22
26;121;0,53191;3386,22
26;122;0,53191;3386,22
26;123;0,53191;3386,22
26;124;0,53191;3386,22
26;125;0,53191;3386,22
26;126;0,53191;3386,22
26;127;0,53191;3386,22
26;128;0,53191;3386,22
26;129;0,53191;3386,22
26;130;0,53191;3386,22
26;131;0,53191;3386,22
26;132;0,53191;3386,22
26;133;0,53191;3386,22
26;134;0,53191;3386,22
26;135;0,53191;3386,22
27;1;0,6383;1758,24
27;2;0,6383;1758,24
27;3;0,6383;1758,24
27;4;0,6383;1758,24
27;5;0,6383;1758,24
27;6;0,6383;1758,24
27;7;0,6383;1758,24
27;8;0,6383;1758,24
27;9;0,6383;1758,24
27;10;0,6383;1758,24
27;11;0,6383;1758,24
27;12;0,6383;1758,24
27;13;0,6383;1758,24
27;14;0,6383;1758,24
27;15;0,6383;1758,24
27;16;0,6383;1758,24
27;17;0,6383;1758,24
27;18;0,6383;1758,24
27;19;0,6383;1758,24
27;20;0,6383;1758,24
27;21;0,6383;1758,24
27;22;0,6383;1758,24
27;23;0,6383;1758,24
27;24;0,6383;1758,24
27;25;0,6383;1758,24
27;26;0,6383;1758,24
27;27;0,6383;1758,24
27;28;0,6383;1758,24
27;29;0,6383;1758,24
27;30;0,6383;1758,24
27;55;0,65957;1830,77
27;56;0,65957;1830,77
27;57;0,65957;1830,77
27;58;0,65957;1830,77
27;59;0,65957;1830,77
27;60;0,65957;1830,77
27;61;0,65957;1830,77
27;62;0,65957;1830,77
27;63;0,65957;1830,77
27;64;0,65957;1830,77
27;65;0,65957;1830,77
27;66;0,65957;1830,77
27;67;0,65957;1830,77
27;68;0,65957;1830,77
27;69;0,65957;1830,77
27;70;0,65957;1830,77
27;71;0,65957;1830,77
27;72;0,65957;1830,77
27;73;0,65957;1830,77
27;74;0,65957;1830,77
27;75;0,65957;1830,77
27;76;0,65957;1830,77
27;77;0,65957;1830,77
27;78;0,65957;1830,77
27;79;0,65957;1830,77
27;80;0,65957;1830,77
27;81;0,65957;1830,77
27;82;0,65957;1830,77
27;83;0,65957;1830,77
27;84;0,65957;1830,77
27;85;0,65957;1830,77
27;86;0,65957;1830,77
27;87;0,65957;1830,77
27;88;0,65957;1830,77
27;89;0,65957;1830,77
27;90;0,65957;1830,77
27;91;0,65957;1830,77
27;92;0,87234;2417,55
27;93;0,87234;2417,55
27;103;0,89362;733,17
27;104;0,89362;733,17
27;107;0,3617;1618,46
27;108;0,3617;1618,46
27;109;0,3617;1618,46
27;110;0,3617;1618,46
27;111;0,3617;1618,46
27;112;0,3617;1618,46
27;113;0,3617;1618,46
27;114;0,3617;1618,46
27;115;0,3617;1618,46
27;116;0,3617;1618,46
27;117;0,3617;1618,46
27;118;0,3617;1618,46
27;119;0,3617;1618,46
27;120;0,3617;1618,46
27;121;0,3617;1618,46
27;122;0,3617;1618,46
27;123;0,3617;1618,46
27;124;0,3617;1618,46
27;125;0,3617;1618,46
27;126;0,3617;1618,46
27;127;0,3617;1618,46
27;128;0,3617;1618,46
27;129;0,3617;1618,46
27;130;0,3617;1618,46
27;131;0,3617;1618,46
27;132;0,3617;1618,46
27;133;0,3617;1618,46
27;134;0,3617;1618,46
27;135;0,3617;1618,46
28;1;0,60526;3590,74
28;2;0,60526;3590,74
28;3;0,60526;3590,74
28;4;0,60526;3590,74
28;5;0,60526;3590,74
28;6;0,60526;3590,74
28;7;0,60526;3590,74
28;8;0,60526;3590,74
28;9;0,60526;3590,74
28;10;0,60526;3590,74
28;11;0,60526;3590,74
28;12;0,60526;3590,74
28;13;0,60526;3590,74
28;14;0,60526;3590,74
28;15;0,60526;3590,74
28;16;0,60526;3590,74
28;17;0,60526;3590,74
28;18;0,60526;3590,74
28;19;0,60526;3590,74
28;20;0,60526;3590,74
28;21;0,60526;3590,74
28;22;0,60526;3590,74
28;23;0,60526;3590,74
28;24;0,60526;3590,74
28;25;0,60526;3590,74
28;26;0,60526;3590,74
28;27;0,60526;3590,74
28;28;0,60526;3590,74
28;29;0,60526;3590,74
28;30;0,60526;3590,74
28;55;0,63158;3811,71
28;56;0,63158;3811,71
28;57;0,63158;3811,71
28;58;0,63158;3811,71
28;59;0,63158;3811,71
28;60;0,63158;3811,71
28;61;0,63158;3811,71
28;62;0,63158;3811,71
28;63;0,63158;3811,71
28;64;0,63158;3811,71
28;65;0,63158;3811,71
28;66;0,63158;3811,71
28;67;0,63158;3811,71
28;68;0,63158;3811,71
28;69;0,63158;3811,71
28;70;0,63158;3811,71
28;71;0,63158;3811,71
28;72;0,63158;3811,71
28;73;0,63158;3811,71
28;74;0,63158;3811,71
28;75;0,63158;3811,71
28;76;0,63158;3811,71
28;77;0,63158;3811,71
28;78;0,63158;3811,71
28;79;0,63158;3811,71
28;80;0,63158;3811,71
28;81;0,63158;3811,71
28;82;0,63158;3811,71
28;83;0,63158;3811,71
28;84;0,63158;3811,71
28;85;0,63158;3811,71
28;86;0,63158;3811,71
28;87;0,63158;3811,71
28;88;0,63158;3811,71
28;89;0,63158;3811,71
28;90;0,63158;3811,71
28;91;0,63158;3811,71
28;103;0,65789;3242,3
28;104;0,65789;3242,3
29;1;0,89362;1758,24
29;2;0,89362;1758,24
29;3;0,89362;1758,24
29;4;0,89362;1758,24
29;5;0,89362;1758,24
29;6;0,89362;1758,24
29;7;0,89362;1758,24
29;8;0,89362;1758,24
29;9;0,89362;1758,24
29;10;0,89362;1758,24
29;11;0,89362;1758,24
29;12;0,89362;1758,24
29;13;0,89362;1758,24
29;14;0,89362;1758,24
29;15;0,89362;1758,24
29;16;0,89362;1758,24
29;17;0,89362;1758,24
29;18;0,89362;1758,24
29;19;0,89362;1758,24
29;20;0,89362;1758,24
29;21;0,89362;1758,24
29;22;0,89362;1758,24
29;23;0,89362;1758,24
29;24;0,89362;1758,24
29;25;0,89362;1758,24
29;26;0,89362;1758,24
29;27;0,89362;1758,24
29;28;0,89362;1758,24
29;29;0,89362;1758,24
29;30;0,89362;1758,24
29;55;0,93617;1830,77
29;56;0,93617;1830,77
29;57;0,93617;1830,77
29;58;0,93617;1830,77
29;59;0,93617;1830,77
29;60;0,93617;1830,77
29;61;0,93617;1830,77
29;62;0,93617;1830,77
29;63;0,93617;1830,77
29;64;0,93617;1830,77
29;65;0,93617;1830,77
29;66;0,93617;1830,77
29;67;0,93617;1830,77
29;68;0,93617;1830,77
29;69;0,93617;1830,77
29;70;0,93617;1830,77
29;71;0,93617;1830,77
29;72;0,93617;1830,77
29;73;0,93617;1830,77
29;74;0,93617;1830,77
29;75;0,93617;1830,77
29;76;0,93617;1830,77
29;77;0,93617;1830,77
29;78;0,93617;1830,77
29;79;0,93617;1830,77
29;80;0,93617;1830,77
29;81;0,93617;1830,77
29;82;0,93617;1830,77
29;83;0,93617;1830,77
29;84;0,93617;1830,77
29;85;0,93617;1830,77
29;86;0,93617;1830,77
29;87;0,93617;1830,77
29;88;0,93617;1830,77
29;89;0,93617;1830,77
29;90;0,93617;1830,77
29;91;0,93617;1830,77
29;92;0,91489;2417,55
29;93;0,91489;2417,55
29;103;0,14894;733,17
29;104;0,14894;733,17
29;107;0,76596;1618,46
29;108;0,76596;1618,46
29;109;0,76596;1618,46
29;110;0,76596;1618,46
29;111;0,76596;1618,46
29;112;0,76596;1618,46
29;113;0,76596;1618,46
29;114;0,76596;1618,46
29;115;0,76596;1618,46
29;116;0,76596;1618,46
29;117;0,76596;1618,46
29;118;0,76596;1618,46
29;119;0,76596;1618,46
29;120;0,76596;1618,46
29;121;0,76596;1618,46
29;122;0,76596;1618,46
29;123;0,76596;1618,46
29;124;0,76596;1618,46
29;125;0,76596;1618,46
29;126;0,76596;1618,46
29;127;0,76596;1618,46
29;128;0,76596;1618,46
29;129;0,76596;1618,46
29;130;0,76596;1618,46
29;131;0,76596;1618,46
29;132;0,76596;1618,46
29;133;0,76596;1618,46
29;134;0,76596;1618,46
29;135;0,76596;1618,46
30;1;0,91489;579,73
30;2;0,91489;579,73
30;3;0,91489;579,73
30;4;0,91489;579,73
30;5;0,91489;579,73
30;6;0,91489;579,73
30;7;0,91489;579,73
30;8;0,91489;579,73
30;9;0,91489;579,73
30;10;0,91489;579,73
30;11;0,91489;579,73
30;12;0,91489;579,73
30;13;0,91489;579,73
30;14;0,91489;579,73
30;15;0,91489;579,73
30;16;0,91489;579,73
30;17;0,91489;579,73
30;18;0,91489;579,73
30;19;0,91489;579,73
30;20;0,91489;579,73
30;21;0,91489;579,73
30;22;0,91489;579,73
30;23;0,91489;579,73
30;24;0,91489;579,73
30;25;0,91489;579,73
30;26;0,91489;579,73
30;27;0,91489;579,73
30;28;0,91489;579,73
30;29;0,91489;579,73
30;30;0,91489;579,73
30;55;0,93617;693,19
30;56;0,93617;693,19
30;57;0,93617;693,19
30;58;0,93617;693,19
30;59;0,93617;693,19
30;60;0,93617;693,19
30;61;0,93617;693,19
30;62;0,93617;693,19
30;63;0,93617;693,19
30;64;0,93617;693,19
30;65;0,93617;693,19
30;66;0,93617;693,19
30;67;0,93617;693,19
30;68;0,93617;693,19
30;69;0,93617;693,19
30;70;0,93617;693,19
30;71;0,93617;693,19
30;72;0,93617;693,19
30;73;0,93617;693,19
30;74;0,93617;693,19
30;75;0,93617;693,19
30;76;0,93617;693,19
30;77;0,93617;693,19
30;78;0,93617;693,19
30;79;0,93617;693,19
30;80;0,93617;693,19
30;81;0,93617;693,19
30;82;0,93617;693,19
30;83;0,93617;693,19
30;84;0,93617;693,19
30;85;0,93617;693,19
30;86;0,93617;693,19
30;87;0,93617;693,19
30;88;0,93617;693,19
30;89;0,93617;693,19
30;90;0,93617;693,19
30;91;0,93617;693,19
30;92;0,89362;2937,29
30;93;0,89362;2937,29
30;103;0,7234;531,77
30;104;0,7234;531,77
30;107;0,80851;2697,23
30;108;0,80851;2697,23
30;109;0,80851;2697,23
30;110;0,80851;2697,23
30;111;0,80851;2697,23
30;112;0,80851;2697,23
30;113;0,80851;2697,23
30;114;0,80851;2697,23
30;115;0,80851;2697,23
30;116;0,80851;2697,23
30;117;0,80851;2697,23
30;118;0,80851;2697,23
30;119;0,80851;2697,23
30;120;0,80851;2697,23
30;121;0,80851;2697,23
30;122;0,80851;2697,23
30;123;0,80851;2697,23
30;124;0,80851;2697,23
30;125;0,80851;2697,23
30;126;0,80851;2697,23
30;127;0,80851;2697,23
30;128;0,80851;2697,23
30;129;0,80851;2697,23
30;130;0,80851;2697,23
30;131;0,80851;2697,23
30;132;0,80851;2697,23
30;133;0,80851;2697,23
30;134;0,80851;2697,23
30;135;0,80851;2697,23
31;1;0,80851;801,75
31;2;0,80851;801,75
31;3;0,80851;801,75
31;4;0,80851;801,75
31;5;0,80851;801,75
31;6;0,80851;801,75
31;7;0,80851;801,75
31;8;0,80851;801,75
31;9;0,80851;801,75
31;10;0,80851;801,75
31;11;0,80851;801,75
31;12;0,80851;801,75
31;13;0,80851;801,75
31;14;0,80851;801,75
31;15;0,80851;801,75
31;16;0,80851;801,75
31;17;0,80851;801,75
31;18;0,80851;801,75
31;19;0,80851;801,75
31;20;0,80851;801,75
31;21;0,80851;801,75
31;22;0,80851;801,75
31;23;0,80851;801,75
31;24;0,80851;801,75
31;25;0,80851;801,75
31;26;0,80851;801,75
31;27;0,80851;801,75
31;28;0,80851;801,75
31;29;0,80851;801,75
31;30;0,80851;801,75
31;55;0,82979;789,76
31;56;0,82979;789,76
31;57;0,82979;789,76
31;58;0,82979;789,76
31;59;0,82979;789,76
31;60;0,82979;789,76
31;61;0,82979;789,76
31;62;0,82979;789,76
31;63;0,82979;789,76
31;64;0,82979;789,76
31;65;0,82979;789,76
31;66;0,82979;789,76
31;67;0,82979;789,76
31;68;0,82979;789,76
31;69;0,82979;789,76
31;70;0,82979;789,76
31;71;0,82979;789,76
31;72;0,82979;789,76
31;73;0,82979;789,76
31;74;0,82979;789,76
31;75;0,82979;789,76
31;76;0,82979;789,76
31;77;0,82979;789,76
31;78;0,82979;789,76
31;79;0,82979;789,76
31;80;0,82979;789,76
31;81;0,82979;789,76
31;82;0,82979;789,76
31;83;0,82979;789,76
31;84;0,82979;789,76
31;85;0,82979;789,76
31;86;0,82979;789,76
31;87;0,82979;789,76
31;88;0,82979;789,76
31;89;0,82979;789,76
31;90;0,82979;789,76
31;91;0,82979;789,76
31;92;0,3617;3168,78
31;93;0,3617;3168,78
31;103;0,7234;358,86
31;104;0,7234;358,86
31;107;0,6383;2696,52
31;108;0,6383;2696,52
31;109;0,6383;2696,52
31;110;0,6383;2696,52
31;111;0,6383;2696,52
31;112;0,6383;2696,52
31;113;0,6383;2696,52
31;114;0,6383;2696,52
31;115;0,6383;2696,52
31;116;0,6383;2696,52
31;117;0,6383;2696,52
31;118;0,6383;2696,52
31;119;0,6383;2696,52
31;120;0,6383;2696,52
31;121;0,6383;2696,52
31;122;0,6383;2696,52
31;123;0,6383;2696,52
31;124;0,6383;2696,52
31;125;0,6383;2696,52
31;126;0,6383;2696,52
31;127;0,6383;2696,52
31;128;0,6383;2696,52
31;129;0,6383;2696,52
31;130;0,6383;2696,52
31;131;0,6383;2696,52
31;132;0,6383;2696,52
31;133;0,6383;2696,52
31;134;0,6383;2696,52
31;135;0,6383;2696,52
32;1;0,97872;1448,2
32;2;0,97872;1448,2
32;3;0,97872;1448,2
32;4;0,97872;1448,2
32;5;0,97872;1448,2
32;6;0,97872;1448,2
32;7;0,97872;1448,2
32;8;0,97872;1448,2
32;9;0,97872;1448,2
32;10;0,97872;1448,2
32;11;0,97872;1448,2
32;12;0,97872;1448,2
32;13;0,97872;1448,2
32;14;0,97872;1448,2
32;15;0,97872;1448,2
32;16;0,97872;1448,2
32;17;0,97872;1448,2
32;18;0,97872;1448,2
32;19;0,97872;1448,2
32;20;0,97872;1448,2
32;21;0,97872;1448,2
32;22;0,97872;1448,2
32;23;0,97872;1448,2
32;24;0,97872;1448,2
32;25;0,97872;1448,2
32;26;0,97872;1448,2
32;27;0,97872;1448,2
32;28;0,97872;1448,2
32;29;0,97872;1448,2
32;30;0,97872;1448,2
32;55;0,95745;1394,51
32;56;0,95745;1394,51
32;57;0,95745;1394,51
32;58;0,95745;1394,51
32;59;0,95745;1394,51
32;60;0,95745;1394,51
32;61;0,95745;1394,51
32;62;0,95745;1394,51
32;63;0,95745;1394,51
32;64;0,95745;1394,51
32;65;0,95745;1394,51
32;66;0,95745;1394,51
32;67;0,95745;1394,51
32;68;0,95745;1394,51
32;69;0,95745;1394,51
32;70;0,95745;1394,51
32;71;0,95745;1394,51
32;72;0,95745;1394,51
32;73;0,95745;1394,51
32;74;0,95745;1394,51
32;75;0,95745;1394,51
32;76;0,95745;1394,51
32;77;0,95745;1394,51
32;78;0,95745;1394,51
32;79;0,95745;1394,51
32;80;0,95745;1394,51
32;81;0,95745;1394,51
32;82;0,95745;1394,51
32;83;0,95745;1394,51
32;84;0,95745;1394,51
32;85;0,95745;1394,51
32;86;0,95745;1394,51
32;87;0,95745;1394,51
32;88;0,95745;1394,51
32;89;0,95745;1394,51
32;90;0,95745;1394,51
32;91;0,95745;1394,51
32;92;0,85106;3301,54
32;93;0,85106;3301,54
32;103;0,40426;587,33
32;104;0,40426;587,33
32;107;0,23404;2470,91
32;108;0,23404;2470,91
32;109;0,23404;2470,91
32;110;0,23404;2470,91
32;111;0,23404;2470,91
32;112;0,23404;2470,91
32;113;0,23404;2470,91
32;114;0,23404;2470,91
32;115;0,23404;2470,91
32;116;0,23404;2470,91
32;117;0,23404;2470,91
32;118;0,23404;2470,91
32;119;0,23404;2470,91
32;120;0,23404;2470,91
32;121;0,23404;2470,91
32;122;0,23404;2470,91
32;123;0,23404;2470,91
32;124;0,23404;2470,91
32;125;0,23404;2470,91
32;126;0,23404;2470,91
32;127;0,23404;2470,91
32;128;0,23404;2470,91
32;129;0,23404;2470,91
32;130;0,23404;2470,91
32;131;0,23404;2470,91
32;132;0,23404;2470,91
32;133;0,23404;2470,91
32;134;0,23404;2470,91
32;135;0,23404;2470,91
33;1;0,97872;1137,24
33;2;0,97872;1137,24
33;3;0,97872;1137,24
33;4;0,97872;1137,24
33;5;0,97872;1137,24
33;6;0,97872;1137,24
33;7;0,97872;1137,24
33;8;0,97872;1137,24
33;9;0,97872;1137,24
33;10;0,97872;1137,24
33;11;0,97872;1137,24
33;12;0,97872;1137,24
33;13;0,97872;1137,24
33;14;0,97872;1137,24
33;15;0,97872;1137,24
33;16;0,97872;1137,24
33;17;0,97872;1137,24
33;18;0,97872;1137,24
33;19;0,97872;1137,24
33;20;0,97872;1137,24
33;21;0,97872;1137,24
33;22;0,97872;1137,24
33;23;0,97872;1137,24
33;24;0,97872;1137,24
33;25;0,97872;1137,24
33;26;0,97872;1137,24
33;27;0,97872;1137,24
33;28;0,97872;1137,24
33;29;0,97872;1137,24
33;30;0,97872;1137,24
33;55;0,93617;1113,01
33;56;0,93617;1113,01
33;57;0,93617;1113,01
33;58;0,93617;1113,01
33;59;0,93617;1113,01
33;60;0,93617;1113,01
33;61;0,93617;1113,01
33;62;0,93617;1113,01
33;63;0,93617;1113,01
33;64;0,93617;1113,01
33;65;0,93617;1113,01
33;66;0,93617;1113,01
33;67;0,93617;1113,01
33;68;0,93617;1113,01
33;69;0,93617;1113,01
33;70;0,93617;1113,01
33;71;0,93617;1113,01
33;72;0,93617;1113,01
33;73;0,93617;1113,01
33;74;0,93617;1113,01
33;75;0,93617;1113,01
33;76;0,93617;1113,01
33;77;0,93617;1113,01
33;78;0,93617;1113,01
33;79;0,93617;1113,01
33;80;0,93617;1113,01
33;81;0,93617;1113,01
33;82;0,93617;1113,01
33;83;0,93617;1113,01
33;84;0,93617;1113,01
33;85;0,93617;1113,01
33;86;0,93617;1113,01
33;87;0,93617;1113,01
33;88;0,93617;1113,01
33;89;0,93617;1113,01
33;90;0,93617;1113,01
33;91;0,93617;1113,01
33;92;0,70213;3150,46
33;93;0,70213;3150,46
33;103;0,48936;297,44
33;104;0,48936;297,44
33;107;0,55319;2499,45
33;108;0,55319;2499,45
33;109;0,55319;2499,45
33;110;0,55319;2499,45
33;111;0,55319;2499,45
33;112;0,55319;2499,45
33;113;0,55319;2499,45
33;114;0,55319;2499,45
33;115;0,55319;2499,45
33;116;0,55319;2499,45
33;117;0,55319;2499,45
33;118;0,55319;2499,45
33;119;0,55319;2499,45
33;120;0,55319;2499,45
33;121;0,55319;2499,45
33;122;0,55319;2499,45
33;123;0,55319;2499,45
33;124;0,55319;2499,45
33;125;0,55319;2499,45
33;126;0,55319;2499,45
33;127;0,55319;2499,45
33;128;0,55319;2499,45
33;129;0,55319;2499,45
33;130;0,55319;2499,45
33;131;0,55319;2499,45
33;132;0,55319;2499,45
33;133;0,55319;2499,45
33;134;0,55319;2499,45
33;135;0,55319;2499,45
34;1;0,57447;1831,83
34;2;0,57447;1831,83
34;3;0,57447;1831,83
34;4;0,57447;1831,83
34;5;0,57447;1831,83
34;6;0,57447;1831,83
34;7;0,57447;1831,83
34;8;0,57447;1831,83
34;9;0,57447;1831,83
34;10;0,57447;1831,83
34;11;0,57447;1831,83
34;12;0,57447;1831,83
34;13;0,57447;1831,83
34;14;0,57447;1831,83
34;15;0,57447;1831,83
34;16;0,57447;1831,83
34;17;0,57447;1831,83
34;18;0,57447;1831,83
34;19;0,57447;1831,83
34;20;0,57447;1831,83
34;21;0,57447;1831,83
34;22;0,57447;1831,83
34;23;0,57447;1831,83
34;24;0,57447;1831,83
34;25;0,57447;1831,83
34;26;0,57447;1831,83
34;27;0,57447;1831,83
34;28;0,57447;1831,83
34;29;0,57447;1831,83
34;30;0,57447;1831,83
34;55;0,59574;1900,13
34;56;0,59574;1900,13
34;57;0,59574;1900,13
34;58;0,59574;1900,13
34;59;0,59574;1900,13
34;60;0,59574;1900,13
34;61;0,59574;1900,13
34;62;0,59574;1900,13
34;63;0,59574;1900,13
34;64;0,59574;1900,13
34;65;0,59574;1900,13
34;66;0,59574;1900,13
34;67;0,59574;1900,13
34;68;0,59574;1900,13
34;69;0,59574;1900,13
34;70;0,59574;1900,13
34;71;0,59574;1900,13
34;72;0,59574;1900,13
34;73;0,59574;1900,13
34;74;0,59574;1900,13
34;75;0,59574;1900,13
34;76;0,59574;1900,13
34;77;0,59574;1900,13
34;78;0,59574;1900,13
34;79;0,59574;1900,13
34;80;0,59574;1900,13
34;81;0,59574;1900,13
34;82;0,59574;1900,13
34;83;0,59574;1900,13
34;84;0,59574;1900,13
34;85;0,59574;1900,13
34;86;0,59574;1900,13
34;87;0,59574;1900,13
34;88;0,59574;1900,13
34;89;0,59574;1900,13
34;90;0,59574;1900,13
34;91;0,59574;1900,13
34;92;0,93617;2425,61
34;93;0,93617;2425,61
34;103;0,06383;797,3
34;104;0,06383;797,3
34;107;0,82979;1569,81
34;108;0,82979;1569,81
34;109;0,82979;1569,81
34;110;0,82979;1569,81
34;111;0,82979;1569,81
34;112;0,82979;1569,81
34;113;0,82979;1569,81
34;114;0,82979;1569,81
34;115;0,82979;1569,81
34;116;0,82979;1569,81
34;117;0,82979;1569,81
34;118;0,82979;1569,81
34;119;0,82979;1569,81
34;120;0,82979;1569,81
34;121;0,82979;1569,81
34;122;0,82979;1569,81
34;123;0,82979;1569,81
34;124;0,82979;1569,81
34;125;0,82979;1569,81
34;126;0,82979;1569,81
34;127;0,82979;1569,81
34;128;0,82979;1569,81
34;129;0,82979;1569,81
34;130;0,82979;1569,81
34;131;0,82979;1569,81
34;132;0,82979;1569,81
34;133;0,82979;1569,81
34;134;0,82979;1569,81
34;135;0,82979;1569,81
35;1;1,0;1448,2
35;2;1,0;1448,2
35;3;1,0;1448,2
35;4;1,0;1448,2
35;5;1,0;1448,2
35;6;1,0;1448,2
35;7;1,0;1448,2
35;8;1,0;1448,2
35;9;1,0;1448,2
35;10;1,0;1448,2
35;11;1,0;1448,2
35;12;1,0;1448,2
35;13;1,0;1448,2
35;14;1,0;1448,2
35;15;1,0;1448,2
35;16;1,0;1448,2
35;17;1,0;1448,2
35;18;1,0;1448,2
35;19;1,0;1448,2
35;20;1,0;1448,2
35;21;1,0;1448,2
35;22;1,0;1448,2
35;23;1,0;1448,2
35;24;1,0;1448,2
35;25;1,0;1448,2
35;26;1,0;1448,2
35;27;1,0;1448,2
35;28;1,0;1448,2
35;29;1,0;1448,2
35;30;1,0;1448,2
35;55;0,97872;1394,51
35;56;0,97872;1394,51
35;57;0,97872;1394,51
35;58;0,97872;1394,51
35;59;0,97872;1394,51
35;60;0,97872;1394,51
35;61;0,97872;1394,51
35;62;0,97872;1394,51
35;63;0,97872;1394,51
35;64;0,97872;1394,51
35;65;0,97872;1394,51
35;66;0,97872;1394,51
35;67;0,97872;1394,51
35;68;0,97872;1394,51
35;69;0,97872;1394,51
35;70;0,97872;1394,51
35;71;0,97872;1394,51
35;72;0,97872;1394,51
35;73;0,97872;1394,51
35;74;0,97872;1394,51
35;75;0,97872;1394,51
35;76;0,97872;1394,51
35;77;0,97872;1394,51
35;78;0,97872;1394,51
35;79;0,97872;1394,51
35;80;0,97872;1394,51
35;81;0,97872;1394,51
35;82;0,97872;1394,51
35;83;0,97872;1394,51
35;84;0,97872;1394,51
35;85;0,97872;1394,51
35;86;0,97872;1394,51
35;87;0,97872;1394,51
35;88;0,97872;1394,51
35;89;0,97872;1394,51
35;90;0,97872;1394,51
35;91;0,97872;1394,51
35;92;0,08511;3301,54
35;93;0,08511;3301,54
35;103;0,93617;587,33
35;104;0,93617;587,33
35;107;0,17021;2470,91
35;108;0,17021;2470,91
35;109;0,17021;2470,91
35;110;0,17021;2470,91
35;111;0,17021;2470,91
35;112;0,17021;2470,91
35;113;0,17021;2470,91
35;114;0,17021;2470,91
35;115;0,17021;2470,91
35;116;0,17021;2470,91
35;117;0,17021;2470,91
35;118;0,17021;2470,91
35;119;0,17021;2470,91
35;120;0,17021;2470,91
35;121;0,17021;2470,91
35;122;0,17021;2470,91
35;123;0,17021;2470,91
35;124;0,17021;2470,91
35;125;0,17021;2470,91
35;126;0,17021;2470,91
35;127;0,17021;2470,91
35;128;0,17021;2470,91
35;129;0,17021;2470,91
35;130;0,17021;2470,91
35;131;0,17021;2470,91
35;132;0,17021;2470,91
35;133;0,17021;2470,91
35;134;0,17021;2470,91
35;135;0,17021;2470,91
36;1;0,83333;1323,56
36;2;0,83333;1323,56
36;3;0,83333;1323,56
36;4;0,83333;1323,56
36;5;0,83333;1323,56
36;6;0,83333;1323,56
36;7;0,83333;1323,56
36;8;0,83333;1323,56
